interested_course_id,professor,semester,year
9279,"HAVEMAN, H",spring,2013
9280,"VOSS, K",spring,2017
9280,"BERNHARDT, A",fall,2014
9280,"BERNHARDT, A",spring,2014
9282,"SCHNEIDER, D",fall,2015
9283,"ENRIQUEZ, L",fall,2018
9283,"ENRIQUEZ, L",fall,2016
9283,"ENRIQUEZ, L",fall,2014
9283,"ENRIQUEZ, L",fall,2013
9284,"SWIDLER, A",spring,2013
9285,"WACQUANT, L",fall,2018
9285,"WEIR, M",spring,2013
9286,"FISCHER, C",spring,2013
9287,"RAY, R",fall,2017
9288,"SWIDLER, A",spring,2017
9288,"SWIDLER, A",fall,2015
9288,"SWIDLER, A",fall,2014
9290,"GOLD, T",fall,2013
9291,"FLIGSTEIN, N",fall,2019
9291,"FLIGSTEIN, N",fall,2018
9291,"FOURCADE-GOURINCHAS, M",fall,2017
9291,"FLIGSTEIN, N",fall,2016
9291,"FLIGSTEIN, N",spring,2014
9292,"VOSS, K",spring,2014
9296,"HART, K",spring,2013
9296,"HART, K",spring,2012
9298,"ABAN, C",spring,2016
9298,"TRAN, B",spring,2015
9298,"TRAN, B",spring,2014
9298,"TRAN, B",spring,2013
9299,"TRAN, H",spring,2015
9299,"BARRIOS-LEBLANC, M",spring,2014
9299,"BARRIOS-LEBLANC, M",spring,2013
9301,"VON ROSPATT, A",fall,2019
9301,"PARAMASIVAN, V",spring,2015
9301,"GOLDMAN, R",spring,2013
9307,"BARRIOS-LEBLANC, M",summer,2018
9307,"BARRIOS-LEBLANC, M",summer,2017
9307,"BARRIOS-LEBLANC, M",summer,2015
9308,"TIWON, S",spring,2017
9309,"BARRIOS-LEBLANC, M",summer,2018
9309,"BARRIOS-LEBLANC, M",summer,2017
9352,"PARAMASIVAN, V",spring,2017
9352,"GOLDMAN, R",spring,2016
9355,"PARAMASIVAN, V",fall,2018
9355,"PARAMASIVAN, V",fall,2016
9356,"FARUQUI, M",spring,2019
9356,"FARUQUI, M",fall,2014
9360,"BERNER, J",summer,2019
9360,"THOMSON, K",summer,2018
9360,"BOROWITZ, M",summer,2017
9360,"NAVARRETE, I",summer,2016
9360,"NAVARRETE, I",summer,2015
9360,"MARIE, D",summer,2013
9361,"ROBERTSON, V",summer,2019
9361,"ROBERTSON, V",summer,2018
9361,"ROBERTSON, V",summer,2017
9361,"NAVARRETE, I",summer,2015
9361,"ROBERTSON, V",summer,2014
9361,"ROBERTSON, V",summer,2013
9362,"SOUTHARD, D",summer,2014
9362,"SOUTHARD, D",summer,2013
9363,"SOUTHARD, D",summer,2013
9364,"BARILI, A",spring,2020
9364,"BARILI, A",fall,2019
9364,"BARILI, A",spring,2019
9364,"BARILI, A",fall,2018
9364,"ROBERTSON, V",spring,2018
9364,"ROBERTSON, V",fall,2017
9364,"ROBERTSON, V",spring,2017
9364,"BARILI, A",spring,2017
9364,"BARILI, A",fall,2016
9364,"ROBERTSON, V",fall,2016
9364,"ROBERTSON, V",spring,2016
9364,"BARILI, A",spring,2016
9364,"ROBERTSON, V",fall,2015
9364,"TARICA, E",summer,2015
9364,"ROBERTSON, V",spring,2015
9364,"BARILI, A",spring,2015
9364,"ROBERTSON, V",fall,2014
9364,"ROBERTSON, V",fall,2014
9364,"NAVARRETE, I",summer,2014
9364,"ROBERTSON, V",spring,2014
9364,"BARILI, A",spring,2014
9364,"BARILI, A",fall,2013
9364,"ROBERTSON, V",fall,2013
9364,"NAVARRETE, I",summer,2013
9364,"ROBERTSON, V",spring,2013
9364,"BARILI, A",spring,2013
9364,"BARILI, A",fall,2012
9364,"BARILI, A",fall,2012
9364,"NAVARRETE, I",spring,2012
9364,"NAVARRETE, I",spring,2012
9364,"BARILI, A",fall,2011
9364,"BARILI, A",fall,2011
9364,"BARILI, A",spring,2011
9364,"BARILI, A",spring,2011
9364,"BARILI, A",fall,2010
9364,"BARILI, A",fall,2010
9364,"BARILI, A",spring,2010
9364,"BARILI, A",spring,2010
9364,"BARILI, A",fall,2009
9364,"BARILI, A",fall,2009
9364,"BARILI, A",spring,2009
9364,"VILLALBA, C",spring,2009
9364,"BARILI, A",fall,2008
9364,"BARILI, A",fall,2008
9364,"BARILI, A",fall,2007
9364,", H",fall,2007
9364,"GONZALEZ, M",spring,2007
9364,"BARILI, A",spring,2007
9365,"IAROCCI, M",summer,2019
9365,"IAROCCI, M",summer,2018
9365,"IAROCCI, M",summer,2017
9366,"BERGMANN, E",spring,2017
9366,"BERGMANN, E",spring,2014
9366,"BERGMANN, E",spring,2011
9368,"DEL MAR VEGA-FERNANDEZ, M",summer,2019
9368,"IAROCCI, M",summer,2018
9368,"IAROCCI, M",summer,2017
9368,"DIMITRIOU, A",summer,2014
9368,"NAVARRETE, I",summer,2013
9369,"DEL MAR VEGA-FERNANDEZ, M",summer,2019
9369,"IAROCCI, M",summer,2018
9369,"IAROCCI, M",summer,2017
9371,"NAVARRETE, I",spring,2020
9371,"TARICA, E",spring,2020
9371,"PASCUAL, A",spring,2020
9371,"MEERKHAN, N",fall,2019
9371,"RAIFORD, L",fall,2019
9371,"PASCUAL, A",fall,2019
9371,"DOMINGUEZ, D",fall,2019
9371,"AREVALO, D",summer,2019
9371,"NAVARRETE, I",spring,2019
9371,"PASCUAL, A",spring,2019
9371,"BERGMANN, E",spring,2019
9371,"MEERKHAN, N",spring,2019
9371,"DOMINGUEZ, D",fall,2018
9371,"DOMINGUEZ, D",fall,2018
9371,"IAROCCI, M",fall,2018
9371,"TARICA, E",fall,2018
9371,"MCENANEY, T",fall,2018
9371,"BERGMANN, E",fall,2018
9371,"BARILI, A",spring,2018
9371,"DEL VALLE, I",spring,2018
9371,"DOMINGUEZ, D",spring,2018
9371,"DOMINGUEZ, D",fall,2017
9371,"BARILI, A",fall,2017
9371,"MCENANEY, T",fall,2017
9371,"VARELA, T",summer,2017
9371,"DEL VALLE, I",spring,2017
9371,"BARILI, A",spring,2017
9371,"TARICA, E",spring,2017
9371,"BRIZUELA, N",spring,2017
9371,"IAROCCI, M",fall,2016
9371,"DEL VALLE, I",fall,2016
9371,"BERGMANN, E",fall,2016
9371,"BRIZUELA, N",fall,2016
9371,"BARILI, A",spring,2016
9371,"TARICA, E",spring,2016
9371,"BRIZUELA, N",spring,2016
9371,"PASCUAL, A",spring,2016
9371,"BERGMANN, E",fall,2015
9371,"BRIZUELA, N",fall,2015
9371,"DOMINGUEZ, D",fall,2015
9371,"CASTRILLON, C",fall,2015
9371,"DEL VALLE, I",fall,2015
9371,"BALER, P",summer,2015
9371,"HILLER, A",summer,2015
9371,"DOMINGUEZ, D",spring,2015
9371,"VALENCIA, N",spring,2015
9371,"SOUTHARD, D",spring,2015
9371,"DOMINGUEZ, D",fall,2014
9371,"IAROCCI, M",fall,2014
9371,"PASCUAL, A",fall,2014
9371,"BARILI, A",fall,2014
9371,"SALVATIERRA, L",fall,2014
9371,"DOMINGUEZ, D",fall,2014
9371,"LOSADA, M",summer,2014
9371,"NORBERG, P",summer,2014
9371,"IAROCCI, M",spring,2014
9371,"STOJKOV, T",spring,2014
9371,"IAROCCI, M",fall,2013
9371,"BRIZUELA, N",fall,2013
9371,"DOMINGUEZ, D",fall,2013
9371,"PASCUAL, A",fall,2013
9371,"DIEZ, J",fall,2013
9371,"GARCIA-MORENO, L",summer,2013
9371,"MATEOS, A",summer,2013
9371,"PASCUAL, A",spring,2013
9371,"DEL VALLE, I",spring,2013
9371,"IAROCCI, M",spring,2013
9371,"BATTISTINI, X",spring,2013
9371,"BARILI, A",spring,2013
9371,"NORBERG, P",spring,2013
9371,"BRIZUELA, N",fall,2012
9371,"IAROCCI, M",fall,2012
9371,"TARICA, E",fall,2012
9371,"PASCUAL, A",fall,2012
9371,"BRIZUELA, N",fall,2012
9371,"VALENCIA, N",spring,2012
9371,"BERGMANN, E",spring,2012
9371,"TARICA, E",spring,2012
9371,"DOUGHERTY, D",spring,2012
9371,"DEL VALLE, I",spring,2012
9371,"BRIZUELA, N",spring,2012
9371,"IAROCCI, M",spring,2012
9371,"VALENCIA, N",fall,2011
9371,"IAROCCI, M",fall,2011
9371,"IAROCCI, M",fall,2011
9371,"DEL VALLE, I",spring,2011
9371,"AMANTE, A",spring,2011
9371,"DOUGHERTY, D",spring,2011
9371,"HILLER, A",spring,2011
9371,"OUBINA, D",spring,2011
9371,"TOWNSEND, S",fall,2010
9371,"IAROCCI, M",fall,2010
9371,"BRIZUELA, N",fall,2010
9371,"DOUGHERTY, D",spring,2010
9371,"DEL VALLE, I",spring,2010
9371,"BRIZUELA, N",fall,2009
9371,"DOUGHERTY, D",fall,2009
9371,"NAVARRETE, I",fall,2009
9371,"ALVAREZ, P",spring,2009
9371,"BRIZUELA, N",spring,2009
9371,"GARCIA-MORENO, L",spring,2009
9371,"GARCIA-MORENO, L",spring,2009
9371,"IAROCCI, M",fall,2008
9371,"RAMOS, J",fall,2008
9371,"RAMOS, J",fall,2007
9371,"ROSA, R",spring,2007
9371,"BERGMANN, E",spring,2007
9371,"BRIZUELA, N",spring,2007
9371,"ROSA, R",spring,2007
9371,"DOUGHERTY, D",spring,2007
9373,"CARR, J",fall,2019
9373,"DAVIDSON, J",fall,2018
9373,"DAVIDSON, J",fall,2017
9373,"DAVIDSON, J",fall,2016
9373,"DAVIDSON, J",spring,2016
9373,"AZEVEDO, M",spring,2015
9374,"AZEVEDO, M",fall,2014
9376,"DAVIDSON, J",spring,2017
9376,"AZEVEDO, M",fall,2009
9376,", S",fall,2008
9377,"NAVARRETE, I",fall,2007
9378,"DAVIDSON, J",spring,2019
9378,"DAVIDSON, J",fall,2016
9382,"DOUGHERTY, D",fall,2014
9384,"DEL VALLE, I",spring,2016
9384,"DOUGHERTY, D",fall,2013
9385,"BRIZUELA, N",spring,2020
9385,"TARICA, E",fall,2018
9385,"DEL VALLE, I",fall,2018
9385,"DEL VALLE, I",fall,2017
9385,"DEL VALLE, I",spring,2017
9385,"BRIZUELA, N",spring,2017
9385,"DOMINGUEZ, D",spring,2017
9385,"MASIELLO, F",fall,2016
9385,"BRIZUELA, N",spring,2016
9385,"TARICA, E",fall,2015
9385,"DEL VALLE, I",fall,2015
9385,"DOMINGUEZ, D",spring,2015
9385,"BERGMANN, E",fall,2014
9385,"TARICA, E",fall,2014
9385,"DEL VALLE, I",spring,2014
9385,"DEL VALLE, I",fall,2013
9385,"MASIELLO, F",fall,2013
9385,"MASIELLO, F",spring,2013
9385,"BRIZUELA, N",spring,2013
9386,"PASCUAL, A",fall,2019
9386,"PASCUAL, A",fall,2018
9386,"BERGMANN, E",spring,2018
9386,"PASCUAL, A",spring,2016
9386,"BERGMANN, E",fall,2015
9386,"BERGMANN, E",spring,2013
9386,"DOUGHERTY, D",spring,2013
9387,"DEL VALLE, I",spring,2019
9402,"WONG, M",summer,2014
9402,"WONG, M",summer,2013
9403,"YIP, A",spring,2020
9403,"ADHIKARI, A",spring,2019
9403,"NOLAN, D",summer,2018
9403,"ADHIKARI, A",spring,2018
9403,"ADHIKARI, A",fall,2016
9403,"DENERO, J",spring,2016
9405,"LUCAS, A",spring,2020
9405,"ADHIKARI, A",fall,2019
9405,"STOYANOV, S",spring,2019
9405,"IBSER, F",spring,2019
9405,"XU, H",fall,2018
9405,"NIELSEN, R",spring,2018
9405,"STOYANOV, S",fall,2017
9405,"LUCAS, A",spring,2017
9405,"D'AMOUR, A",fall,2016
9405,"ADHIKARI, A",spring,2016
9406,"ADHIKARI, A",fall,2015
9409,"STARK, P",fall,2018
9409,"PEREZ, F",fall,2017
9409,"TRUJILLO, G",fall,2016
9409,"MILLMAN, K",fall,2015
9413,"SEKHON, J",spring,2016
9414,"PEREZ, F",fall,2017
9414,"MILLMAN, K",fall,2015
9415,"GULLETTE, C",fall,2019
9415,"MOLLER, K",fall,2018
9415,"MOLLER, K",fall,2017
9415,"GULLETTE, C",fall,2016
9415,"OLSEN, C",fall,2015
9416,"MOLLER, K",spring,2019
9417,"BAINES, A",fall,2019
9417,"RAFAEL, M",summer,2019
9417,"WYMORE, E",summer,2019
9417,"CARLIN, N",summer,2019
9417,"RAFAEL, M",summer,2019
9417,"WISELY, W",summer,2019
9417,"BAINES, A",fall,2018
9417,"RAFAEL, M",summer,2018
9417,"RAFAEL, M",summer,2018
9417,"PORTER, L",summer,2018
9417,"DOWNING, M",summer,2018
9417,"PORTER, L",summer,2017
9417,"PORTER, L",summer,2017
9417,"PORTER, L",fall,2016
9417,"PORTER, L",fall,2015
9417,"PORTER, L",summer,2015
9417,"HALEY-HILL, S",summer,2015
9417,"PORTER, L",fall,2014
9418,"TANG, M",summer,2015
9418,"HALL-CALLENDER, M",summer,2015
9418,"FISHER, J",summer,2014
9418,"KHALOUF, D",summer,2014
9418,"FISHER, J",summer,2013
9420,"READ, A",fall,2019
9420,"READ, A",fall,2018
9420,"READ, A",fall,2017
9420,"READ, A",fall,2016
9420,"READ, A",fall,2015
9421,"GRAHAM, J",spring,2020
9421,"KWAN, S",fall,2019
9421,"FAULKNER, K",spring,2019
9421,"KWAN, S",fall,2018
9421,"GRAHAM, J",spring,2018
9421,"TIGNER, L",fall,2017
9421,"TIGNER, L",spring,2017
9421,"WYMORE, E",fall,2016
9421,"GRAHAM, J",fall,2016
9421,"GRAHAM, J",spring,2016
9421,"WYMORE, E",fall,2015
9421,"GRAHAM, J",spring,2015
9421,"WYMORE, E",fall,2014
9421,"MINER, M",spring,2014
9422,"WYMORE, E",spring,2020
9422,"WYMORE, E",spring,2018
9422,"WYMORE, E",spring,2017
9422,"SAN JOSE, S",spring,2016
9423,"MORAN, M",spring,2020
9423,"HALL-CALLENDER, M",spring,2020
9423,"LOZANO, D",fall,2019
9423,"HALL-CALLENDER, M",spring,2019
9423,"RUSSELL, P",spring,2019
9423,"RUSSELL, P",fall,2018
9423,"RAFAEL, M",fall,2018
9423,"TANG, M",spring,2018
9423,"HALL-CALLENDER, M",spring,2018
9423,"TANG, M",fall,2017
9423,"HIRIGOYEN, J",fall,2017
9423,"HALL-CALLENDER, M",spring,2017
9423,"HALL-CALLENDER, M",spring,2017
9423,"PORTER, L",fall,2016
9423,"TANG, M",spring,2016
9423,"HALL-CALLENDER, M",spring,2016
9423,"HEROLD, C",fall,2015
9423,"PORTER, L",fall,2015
9424,"LOZANO, D",fall,2019
9424,"TANG, M",fall,2018
9424,"TANG, M",fall,2017
9424,"LOZANO, D",fall,2015
9424,"HEROLD, C",fall,2015
9424,"LOZANO, D",fall,2014
9424,"BERMAN, M",fall,2013
9424,"SUSSEL, D",fall,2013
9424,"BERMAN, M",fall,2012
9424,"SUSSEL, D",fall,2012
9424,"BERMAN, M",fall,2011
9424,"SUSSEL, D",fall,2011
9424,"BERMAN, M",fall,2010
9424,"SUSSEL, D",fall,2010
9424,"BERMAN, M",fall,2009
9424,"SUSSEL, D",fall,2009
9424,"BERMAN, M",fall,2008
9424,"SUSSEL, D",fall,2008
9425,"LOZANO, D",spring,2020
9425,"LOZANO, D",spring,2020
9425,"HEROLD, C",spring,2019
9425,"LOZANO, D",spring,2019
9425,"LOZANO, D",spring,2015
9425,"HEROLD, C",spring,2015
9425,"BERMAN, M",spring,2013
9425,"BERMAN, M",spring,2012
9425,"SUSSEL, D",spring,2012
9425,"BERMAN, M",spring,2011
9425,"SUSSEL, D",spring,2011
9425,"BERMAN, M",spring,2010
9425,"SUSSEL, D",spring,2010
9425,"BERMAN, M",spring,2009
9425,"SUSSEL, D",spring,2009
9425,"BERMAN, M",fall,2007
9425,"SUSSEL, D",fall,2007
9425,"BERMAN, M",spring,2007
9425,"SUSSEL, D",spring,2007
9426,"HEROLD, C",spring,2020
9426,"DOLAS, L",spring,2018
9426,"DOLAS, L",fall,2017
9426,"DOLAS, L",spring,2017
9426,"DOLAS, L",fall,2016
9426,"DOLAS, L",fall,2015
9426,"DOLAS, L",spring,2015
9426,"DOLAS, L",fall,2014
9426,"DOLAS, L",spring,2014
9426,"DOLAS, L",fall,2013
9426,"DOLAS, L",spring,2013
9426,"DOLAS, L",fall,2012
9426,"DOLAS, L",spring,2012
9426,"DOLAS, L",fall,2011
9426,"DOLAS, L",spring,2010
9426,"DOLAS, L",spring,2009
9426,"DOLAS, L",fall,2008
9426,"DOLAS, L",spring,2007
9427,"HIRIGOYEN, J",spring,2020
9427,"HIRIGOYEN, J",spring,2019
9427,"PORTER, L",spring,2018
9427,"PORTER, L",spring,2017
9427,"PORTER, L",spring,2016
9427,"PORTER, L",spring,2015
9428,"NICHOLSON, J",summer,2016
9428,"MCIVOR, C",summer,2013
9429,"DE KOSNIK, A",summer,2019
9429,"LUNA, C",summer,2018
9429,"DE KOSNIK, A",summer,2017
9429,"DE KOSNIK, A",summer,2015
9430,"HENKIN, D",spring,2016
9431,"GOTANDA, P",fall,2019
9431,"GOTANDA, P",fall,2018
9431,"GOTANDA, P",fall,2017
9431,"GOTANDA, P",fall,2015
9431,"GOTANDA, P",fall,2014
9431,"GOTANDA, P",spring,2014
9432,"GOTANDA, P",spring,2020
9432,"GOTANDA, P",spring,2019
9432,"GOTANDA, P",spring,2018
9432,"GOTANDA, P",spring,2016
9434,"TIGNER, L",spring,2020
9434,"GRAHAM, J",fall,2019
9434,"SMITH, A",spring,2019
9434,"SMITH, A",fall,2018
9434,"WYMORE, E",spring,2018
9434,"SMITH, A",fall,2017
9434,"KWAN, S",spring,2017
9434,"SMITH, A",spring,2017
9434,"TIGNER, L",fall,2016
9434,"MINER, M",spring,2016
9434,"SMITH, A",spring,2016
9434,"SMITH, A",fall,2015
9434,"MINER, M",spring,2015
9434,"SMITH, A",spring,2015
9434,"SMITH, A",fall,2014
9434,"SMITH, A",spring,2014
9435,"JEFFERSON, P",summer,2013
9435,"CATANESE, B",summer,2013
9436,"GRAHAM, J",spring,2020
9436,"FAULKNER, K",fall,2019
9436,"GRAHAM, J",spring,2019
9436,"FAULKNER, K",fall,2018
9436,"GRAHAM, J",spring,2018
9436,"GRAHAM, J",fall,2017
9436,"FAULKNER, K",fall,2016
9436,"GRAHAM, J",fall,2015
9436,"CABELLO, F",fall,2014
9438,"KWAN, S",fall,2015
9438,"KWAN, S",fall,2014
9440,"SMART, C",fall,2016
9440,"SMART, C",fall,2015
9440,"SMART, C",fall,2014
9440,"SMART, C",spring,2014
9440,"SMART, C",fall,2012
9440,"SMART, C",fall,2011
9440,"KATAKALOS, M",fall,2009
9441,"SMART, C",spring,2017
9441,"SMART, C",spring,2015
9441,"MORGAN, R",spring,2007
9442,"SMART, C",fall,2016
